date,content
09/02/2021,"('vaccine', 68)
('mask', 37)
('india', 28)
('cases', 26)
('people', 24)
('today', 21)
('#covid19', 19)
('health', 17)
('modi', 17)
('fight', 17)
('country', 17)
('pm', 16)
('namo', 16)
('government', 16)
('positive', 16)
('life', 15)
('good', 14)
('china', 13)
('quarantine', 13)
('reported', 12)
"
10/02/2021,"('vaccine', 117)
('mask', 45)
('people', 41)
('india', 40)
('#covid19', 29)
('health', 25)
('cases', 24)
('help', 24)
('@narendramodi', 23)
('positive', 22)
('quarantine', 22)
('pm', 22)
('vaccination', 18)
('#vaccine', 17)
('covid19', 16)
('days', 16)
('global', 16)
('minister', 16)
('3', 15)
('wearing', 15)
"
11/02/2021,"('vaccine', 93)
('india', 48)
('people', 32)
('mask', 31)
('cases', 30)
('pm', 26)
('country', 26)
('health', 25)
('@narendramodi', 21)
('quarantine', 20)
('vaccines', 19)
('namo', 19)
('vaccination', 18)
('positive', 17)
('fight', 17)
('#covid19', 17)
('best', 17)
('|', 16)
('@justintrudeau', 16)
('help', 14)
"
12/02/2021,"('vaccine', 85)
('mask', 48)
('namo', 39)
('india', 29)
('2020', 28)
('big', 27)
('country', 27)
('people', 26)
('2021', 25)
('cases', 25)
('helping', 24)
('wearing', 24)
('destroyed', 23)
('junta.', 23)
('coup', 23)
('shame', 23)
('teaming', 22)
('myanmar’s', 22)
('internal', 22)
('affairs', 22)
"
13/02/2021,"('vaccine', 84)
('india', 48)
('mask', 43)
('cases', 39)
('people', 28)
('vaccination', 25)
('namo', 21)
('help', 21)
('positive', 18)
('countries', 17)
('#covid19', 17)
('dose', 15)
('hospital', 15)
('days', 14)
('public', 14)
('lakh', 13)
('doses', 13)
('government', 13)
('pandemic', 13)
('country', 13)
"
14/02/2021,"('vaccine', 59)
('people', 42)
('mask', 33)
('india', 25)
('vaccination', 22)
('vaccines', 21)
('cases', 15)
('day', 15)
('social', 14)
('#covid19', 14)
('vaccinated', 13)
('days', 12)
('love', 11)
('wearing', 11)
('?', 11)
('doses', 10)
('fight', 10)
('donated', 9)
('military', 9)
('govt', 9)
"
15/02/2021,"('vaccine', 65)
('people', 38)
('mask', 34)
('india', 27)
('cases', 26)
('#covid19', 25)
('vaccination', 19)
('positive', 16)
('vaccinated', 13)
('quarantine', 13)
('best', 13)
('good', 13)
('test', 13)
('dose', 12)
('work', 12)
('?', 12)
('stay', 11)
('vaccine.', 11)
('day', 11)
('|', 11)
"
16/02/2021,"('vaccine', 91)
('cases', 43)
('people', 40)
('mask', 36)
('vaccination', 24)
('#covid19', 24)
('|', 20)
('india', 18)
('test', 18)
('health', 16)
('positive', 16)
('dose', 15)
('vaccine.', 14)
('wearing', 14)
('selangor', 13)
('govt', 13)
('pandemic', 13)
('quarantine', 12)
('journal', 12)
('indian', 12)
"
17/02/2021,"('vaccine', 76)
('mask', 39)
('cases', 33)
('people', 30)
('india', 21)
('government', 21)
('health', 19)
('#covid19', 19)
('vaccination', 18)
('positive', 18)
('wear', 17)
('quarantine', 16)
('countries', 16)
('work', 16)
('vaccines', 15)
('test', 14)
('days', 13)
('pandemic', 13)
('|', 12)
('dose', 12)
"
18/02/2021,"('vaccine', 73)
('mask', 64)
('people', 39)
('cases', 33)
('india', 30)
('#covid19', 25)
('pm', 18)
('dose', 18)
('wear', 17)
('vaccination', 17)
('public', 16)
('wearing', 16)
('|', 16)
('quarantine', 15)
('countries', 14)
('!', 14)
('test', 14)
('indian', 13)
('pandemic', 13)
('country', 13)
"
19/02/2021,"('medicine', 95)
('vaccine', 71)
('#patanjalicoronil', 61)
('patanjali', 60)
('ayurvedic', 58)
('mask', 41)
('ji', 37)
('scientists', 36)
('ayurveda', 36)
('evidence', 34)
('based', 34)
('fight', 28)
('free', 28)
('pujya', 28)
('cure', 27)
('cases', 27)
('coronil', 26)
('#patanjalis_evidencebased_medicine4corona', 23)
('vaccination', 22)
('efforts', 21)
"
20/02/2021,"('vaccine', 90)
('cases', 49)
('mask', 43)
('india', 41)
('vaccination', 40)
('people', 37)
('namo', 19)
('fastest', 18)
('pandemic', 18)
('health', 18)
('public', 17)
('quarantine', 16)
('|', 16)
('positive', 15)
('@pmoindia', 15)
('crore', 14)
('it’s', 14)
('#covid19', 14)
('vaccines', 14)
('day', 14)
"
21/02/2021,"('vaccine', 91)
('cases', 67)
('mask', 53)
('pm', 49)
('vaccination', 38)
('people', 37)
('social', 26)
('@cmomaharashtra', 25)
('chief', 25)
('leadership', 24)
('strategy', 24)
('hum', 24)
('ley', 23)
('fight', 22)
('day', 22)
('namo', 21)
('#covid19', 20)
('wear', 20)
('byculla', 18)
('today', 18)
"
22/02/2021,"('mask', 79)
('vaccine', 63)
('people', 46)
('cases', 44)
('#covid19', 23)
('wear', 23)
('wearing', 23)
('health', 21)
('ji', 21)
('government', 19)
('true', 19)
('channel', 18)
('social', 18)
('news', 18)
('eating', 17)
('smoking', 16)
('commit', 16)
('consuming', 16)
('alcohol', 16)
('youtube', 16)
"
23/02/2021,"('vaccine', 69)
('mask', 60)
('cases', 55)
('wear', 36)
('people', 31)
('#covid19', 25)
('health', 24)
('#covid_19', 22)
('wearing', 20)
(':', 19)
('india', 17)
('test', 16)
('|', 16)
('year', 15)
('dose', 15)
('deaths', 15)
('positive', 14)
('high', 14)
('quarantine', 14)
('social', 14)
"
24/02/2021,"('vaccine', 87)
('people', 46)
('mask', 40)
('cases', 35)
('health', 32)
('#covid19', 24)
('govt', 23)
('test', 22)
('modi', 20)
('medical', 20)
('vaccination', 20)
('good', 18)
('india', 17)
('positive', 16)
('quarantine', 16)
('wear', 16)
('pm', 15)
('including', 15)
('sir', 14)
('today', 14)
"
25/02/2021,"('vaccine', 101)
('mask', 65)
('people', 34)
('wearing', 25)
('health', 24)
('cases', 24)
('staff', 23)
('quarantine', 19)
('medicine', 18)
('positive', 17)
('patients', 16)
('family', 16)
('#covid19', 16)
('wear', 16)
('#vaccine', 15)
('sir', 14)
('hospital', 14)
('job', 14)
('india', 13)
('|', 13)
"
26/02/2021,"('mask', 67)
('vaccine', 61)
('people', 54)
('exemption', 50)
('quarantine', 49)
('cases', 32)
('cricketers', 32)
('case', 31)
('citizens', 30)
('?', 30)
('circular', 25)
('india?', 25)
('wearing', 25)
('discrimination?', 24)
('granted', 22)
('rules', 22)
('#covid19', 22)
('vaccination', 21)
('institutional', 21)
('health', 19)
"
27/02/2021,"('vaccine', 104)
('mask', 46)
('people', 42)
('india', 34)
('cases', 29)
('hospitals', 25)
('vaccination', 24)
('government', 24)
('#covid19', 21)
('positive', 20)
('private', 20)
('dose', 20)
('quarantine', 18)
('|', 18)
('second', 17)
('test', 16)
('gdp', 16)
('year', 15)
('govt', 15)
('indian', 15)
"
28/02/2021,"('vaccine', 100)
('mask', 43)
('india', 37)
('people', 33)
('cases', 28)
('health', 21)
('vaccination', 20)
('positive', 19)
('private', 19)
('sant', 18)
('shri', 18)
('asharamji', 18)
('wearing', 17)
('@drabbyphilips', 16)
('february', 16)
('wear', 15)
('lockdown', 15)
('hospital', 15)
('year', 15)
('day', 15)
"
01/03/2021,"('vaccine', 207)
('@narendramodi', 64)
('pm', 54)
('dose', 53)
('india', 47)
('people', 43)
('mask', 38)
('vaccine.', 34)
('modi', 33)
('vaccination', 33)
('today', 27)
('health', 23)
('indian', 19)
('@pmoindia', 19)
('country', 19)
('#covid19', 17)
('?', 16)
('shri', 16)
('ji', 16)
('hospital', 15)
"
02/03/2021,"('vaccine', 144)
('mask', 43)
('people', 41)
('vaccination', 38)
('dose', 35)
('@narendramodi', 30)
('cases', 27)
('hospital', 25)
('vaccinated', 24)
('india', 24)
('#covid19', 23)
('health', 23)
('@pmoindia', 22)
('today', 21)
('positive', 21)
('govt', 20)
('social', 19)
('government', 19)
('vaccines', 16)
('minister', 16)
"
03/03/2021,"('vaccine', 139)
('mask', 42)
('people', 34)
('cases', 33)
('vaccination', 30)
('india', 25)
('#covid19', 25)
('shot', 24)
('dose', 21)
('health', 20)
('vaccines', 19)
('hospital', 19)
('today', 17)
('vaccinated', 15)
('government', 15)
('citizens', 15)
('vaccine.', 15)
('pm', 14)
('efficacy', 14)
('3', 14)
"
04/03/2021,"('vaccine', 120)
('cases', 59)
('dose', 35)
('vaccination', 35)
('india', 34)
('people', 31)
('psl', 30)
('postponed', 28)
('positive', 25)
('#covid19', 22)
('mask', 22)
('it’s', 21)
('vaccines', 19)
('today', 18)
('government', 18)
('govt', 18)
('players', 17)
('health', 17)
('#psl6', 17)
('pandemic', 16)
"
05/03/2021,"('vaccine', 141)
('india', 50)
('mask', 43)
('vaccination', 42)
('people', 36)
('#covid19', 29)
('cases', 24)
('health', 23)
('dose', 23)
('pm', 22)
('vaccines', 21)
('countries', 19)
('@mohfw_india', 18)
('@narendramodi', 17)
('quarantine', 16)
('government', 16)
('namo', 16)
('wearing', 16)
('hospital', 15)
(':', 14)
"
06/03/2021,"('vaccine', 130)
('mask', 43)
('cases', 35)
('#covid19', 32)
('dose', 30)
('india', 30)
('health', 28)
('people', 25)
('vaccination', 23)
('pm', 22)
('today', 20)
('wear', 17)
('good', 15)
('situation', 14)
('vaccine.', 14)
('wearing', 14)
('march', 13)
('safe', 13)
('vaccinated', 12)
('day', 12)
"
07/03/2021,"('vaccine', 140)
('india', 80)
('people', 40)
('vaccines', 39)
('doses', 38)
('#ourvaccineourpride', 35)
('mask', 33)
('2', 27)
('countries', 23)
('receives', 21)
('cases', 20)
('@narendramodi', 19)
('vaccination', 19)
('#covid19', 18)
('rally', 17)
('lakh', 17)
('march', 16)
('indian', 16)
('wearing', 16)
('🇮🇳', 15)
"
08/03/2021,"('vaccine', 84)
('women', 55)
('vaccination', 38)
('mask', 37)
('people', 33)
('future', 30)
('equal', 27)
('dose', 23)
('day', 22)
('achieving', 21)
('india', 20)
('help', 20)
('leadership:', 20)
('international', 17)
('#covid19', 16)
('health', 16)
('hospital', 16)
('positive', 16)
('today', 15)
('march', 14)
"
09/03/2021,"('vaccine', 139)
('india', 45)
('mask', 44)
('people', 41)
('vaccination', 39)
('today', 26)
('@narendramodi', 25)
('positive', 21)
('health', 21)
('hospital', 20)
('day', 19)
('doses', 19)
('dose', 19)
('fighting', 18)
('#covid19', 18)
('cases', 18)
('year', 17)
('government', 17)
('delhi', 16)
('vaccines', 15)
"
10/03/2021,"('vaccine', 150)
('mask', 52)
('india', 47)
('vaccination', 36)
('people', 34)
('cases', 33)
('dose', 26)
('#covid19', 24)
('today', 24)
('hospital', 22)
('march', 21)
('indian', 21)
('health', 18)
('@narendramodi', 18)
('vaccinated', 16)
('good', 16)
('govt', 16)
('pakistan', 15)
('vaccines', 15)
('2', 15)
"
11/03/2021,"('vaccine', 119)
('mask', 49)
('india', 46)
('cases', 37)
('people', 32)
('doses', 30)
('vaccination', 30)
('#covid19', 26)
('pm', 23)
('vaccines', 22)
('today', 21)
('modi', 19)
('lakh', 19)
('positive', 17)
('lockdown', 16)
('march', 15)
('left', 15)
('@narendramodi', 15)
('|', 15)
('wearing', 15)
"
12/03/2021,"('vaccine', 96)
('mask', 48)
('cases', 40)
('india', 40)
('#covid19', 40)
('people', 34)
('spread', 24)
('vaccination', 24)
('positive', 23)
('wearing', 22)
('lockdown', 19)
('dose', 17)
('vaccines', 17)
('2', 16)
('?', 16)
('good', 16)
('wear', 15)
('days', 15)
('help', 15)
('pm', 14)
"
13/03/2021,"('vaccine', 82)
('people', 43)
('news', 42)
('mask', 36)
('cases', 36)
('india', 26)
('vaccination', 24)
('help', 17)
('dose', 17)
('day', 16)
('government', 16)
('wear', 16)
('social', 15)
('#covid19', 15)
('today', 15)
('#sipgrab', 15)
('@pmoindia', 15)
('vaccine.', 14)
('hospital', 13)
('wearing', 13)
"
14/03/2021,"('vaccine', 99)
('mask', 77)
('people', 65)
('cases', 44)
('india', 33)
('wearing', 33)
('#covid_19', 31)
('vaccination', 27)
('#sipgrab', 25)
('#unitingpeoplewiththepossibilities', 24)
('wear', 23)
('day', 21)
('#covid19', 20)
('social', 19)
('?', 17)
('positive', 16)
('#nifty', 16)
('@narendramodi', 15)
('vaccinated', 14)
('vaccines', 14)
"
15/03/2021,"('vaccine', 100)
('cases', 39)
('#sipgrab', 39)
('vaccination', 38)
('people', 37)
('#unitingpeoplewiththepossibilities', 37)
('#covid_19', 36)
('mask', 33)
('government', 32)
('private', 27)
('india', 25)
('#nifty', 25)
('vaccinations', 24)
('citizens', 22)
('#covid19', 22)
('house', 21)
('health', 20)
('colleges', 20)
('senior', 20)
('centres', 19)
"
16/03/2021,"('vaccine', 115)
('people', 55)
('cases', 45)
('mask', 33)
('#covid_19', 33)
('close', 28)
('students', 24)
('health', 22)
('school', 22)
('#sipgrab', 22)
('#unitingpeoplewiththepossibilities', 21)
('government', 20)
('india', 20)
('schools', 19)
('?', 17)
('#nifty', 17)
('#covid19', 16)
('deaths', 16)
('day', 16)
('vaccination', 16)
"
17/03/2021,"('vaccine', 79)
('cases', 54)
('#sipgrab', 38)
('mask', 37)
('people', 37)
('#unitingpeoplewiththepossibilities', 36)
('#nifty', 32)
('wave', 23)
('vaccination', 23)
('second', 22)
('government', 22)
('modi', 22)
('india', 20)
('chief', 20)
('amid', 20)
('health', 19)
('pm', 19)
('@narendramodi', 19)
('ministers', 19)
('vaccinated', 18)
"
18/03/2021,"('vaccine', 99)
('cases', 45)
('people', 45)
('#sipgrab', 35)
('#unitingpeoplewiththepossibilities', 34)
('vaccination', 34)
('mask', 33)
('#nifty', 29)
('#covid19', 26)
('india', 22)
('pm', 19)
('\xa0', 15)
('public', 15)
('government', 14)
('dose', 14)
('health', 14)
('namo', 14)
('govt', 14)
('country', 14)
('stay', 14)
"
19/03/2021,"('help', 153)
('#covid19', 93)
('free', 74)
('allah', 73)
('testing', 73)
('defeat', 72)
('#covidvaccine', 72)
('policy', 72)
('servants', 71)
('aggressive', 71)
('#covidvaccination', 71)
('globally', 71)
('minimize', 71)
('https://t.co/ulilnvzgeq', 71)
('#jummahmubarak', 67)
('#jummamubarak\nmay', 67)
('#pakistan', 63)
('status\ninshahallah', 61)
('unity&amp;motivation\ncounters', 61)
('vaccine', 60)
"
20/03/2021,"('@imrankhanpti', 89)
('vaccine', 77)
('speedy', 70)
('recovery', 63)
('positive', 50)
('pm', 45)
('allah', 44)
('minister', 41)
('imran', 40)
('khan', 39)
('cases', 37)
('prime', 36)
('people', 32)
('tested', 31)
('best', 31)
('well', 29)
('mask', 28)
('wishes', 28)
('wishing', 27)
('#covid19', 24)
"
21/03/2021,"('vaccine', 55)
('mask', 50)
('cases', 49)
('better', 47)
('people', 38)
('#covid19', 37)
('educational', 33)
('allah', 27)
('defeat', 25)
('india', 24)
('#covid19vaccine', 23)
('@narendramodi', 23)
('#sipgrab', 22)
('#unitingpeoplewiththepossibilities', 22)
('recover', 21)
('doze', 21)
('#pakistan', 21)
('#wearamask', 21)
('#pmimrankhan', 20)
('#lockdown2021', 20)
"
22/03/2021,"('vaccine', 102)
('people', 57)
('mask', 51)
('#sipgrab', 32)
('#unitingpeoplewiththepossibilities', 31)
('cases', 30)
('year', 28)
('dose', 25)
('#nifty', 24)
('govt', 23)
('india', 21)
('sir', 20)
('wear', 19)
('social', 17)
('#covid19', 17)
('positive', 17)
('test', 16)
('lockdown', 16)
('wave', 15)
('police', 14)
"
23/03/2021,"('vaccine', 111)
('people', 55)
('cases', 52)
('mask', 39)
('45', 37)
('years', 30)
('vaccination', 27)
('#sipgrab', 25)
('april', 24)
('#unitingpeoplewiththepossibilities', 23)
('india', 21)
('#nifty', 20)
('@pmoindia', 18)
('prayer', 17)
('1st', 16)
('public', 16)
('quarantine', 16)
('safe', 15)
('positive', 15)
('day', 15)
"
24/03/2021,"('vaccine', 77)
('people', 49)
('cases', 42)
('mask', 40)
('india', 26)
('#sipgrab', 25)
('#unitingpeoplewiththepossibilities', 25)
('@narendramodi', 23)
('#covid19', 22)
('@pmoindia', 21)
('government', 21)
('dose', 21)
('#nifty', 19)
('vaccination', 18)
('health', 17)
('number', 17)
('fighting', 17)
('lives', 17)
('positive', 17)
('care', 16)
"
25/03/2021,"('vaccine', 73)
('cases', 53)
('mask', 49)
('people', 46)
('#sipgrab', 35)
('#unitingpeoplewiththepossibilities', 33)
('social', 32)
('vaccination', 32)
('#nifty', 28)
('#covid19', 24)
('positive', 22)
('days', 22)
('india', 19)
('second', 19)
('health', 18)
('@narendramodi', 18)
('wear', 17)
('day', 16)
('24', 16)
('@pmoindia', 16)
"
26/03/2021,"('people', 59)
('vaccine', 58)
('cases', 47)
('mask', 47)
('#sipgrab', 33)
('#unitingpeoplewiththepossibilities', 32)
('@pmoindia', 30)
('#nifty', 26)
('night', 23)
('curfew', 20)
('2', 20)
('2021', 19)
('#covid19', 19)
('quarantine', 19)
('social', 19)
('day', 19)
('wear', 17)
('good', 17)
('lakh', 17)
('vaccination', 16)
"
27/03/2021,"('vaccine', 64)
('mask', 59)
('people', 42)
('cases', 35)
('#covid19', 32)
('wear', 25)
('positive', 25)
('wearing', 23)
('india', 23)
('day', 22)
('sir', 21)
('social', 21)
('pm', 18)
('vaccination', 17)
('second', 17)
('well', 16)
('help', 15)
('government', 15)
('days', 14)
('#sipgrab', 14)
"
28/03/2021,"('mask', 63)
('vaccine', 54)
('holi', 43)
('cases', 39)
('people', 36)
('wear', 23)
('happy', 23)
('safe', 22)
('#covid19', 22)
('social', 20)
('india', 19)
('help', 19)
('day', 19)
('vaccination', 18)
('lockdown', 18)
('wearing', 18)
('+', 17)
('today', 17)
('year', 16)
('#sipgrab', 16)
"
29/03/2021,"('vaccine', 116)
('cases', 49)
('#sipgrab', 42)
('people', 41)
('mask', 41)
('#unitingpeoplewiththepossibilities', 40)
('all.', 37)
('#nifty', 36)
('positive', 35)
('sir', 22)
('holi', 21)
('wear', 18)
('help', 18)
('president', 18)
('pakistan', 18)
('dose', 17)
('govt', 16)
('#covid19', 15)
('government', 15)
('hospital', 15)
"
30/03/2021,"('vaccine', 82)
('mask', 61)
('people', 54)
('cases', 50)
('#covid_19', 31)
('#sipgrab', 27)
('#unitingpeoplewiththepossibilities', 26)
('vaccination', 26)
('india', 25)
('govt', 25)
('#covid19', 24)
('social', 22)
('wear', 22)
('wearing', 21)
('#nifty', 21)
('days', 18)
('election', 18)
('public', 17)
('government', 17)
('help', 17)
"
31/03/2021,"('vaccine', 63)
('mask', 57)
('people', 54)
('cases', 41)
('#sipgrab', 27)
('#covid_19', 25)
('#unitingpeoplewiththepossibilities', 25)
('safe', 23)
('private', 22)
('#nifty', 22)
('lockdown', 21)
('air', 20)
('business', 20)
('govt', 20)
('@avion_prive', 18)
('@pmoindia', 18)
('charters', 17)
('\n+91-9167381787\n8-13', 17)
('seater', 17)
('jet', 17)
"
01/04/2021,"('vaccine', 96)
('cases', 50)
('mask', 44)
('people', 35)
('vaccination', 31)
('hospital', 25)
('sir', 22)
('india', 21)
('health', 21)
('#sipgrab', 20)
('#unitingpeoplewiththepossibilities', 19)
('wear', 18)
('pandemic', 17)
('help', 17)
('social', 17)
('#covid19', 15)
('government', 15)
('#covid_19', 15)
('positive', 15)
('govt', 15)
"
02/04/2021,"('vaccine', 63)
('mask', 55)
('people', 49)
('cases', 39)
('?', 23)
('wearing', 21)
('@narendramodi', 21)
('#covid19', 21)
('india', 20)
('positive', 20)
('vaccination', 20)
('maharashtra', 18)
('lockdown', 18)
('health', 17)
('#sipgrab', 16)
('#unitingpeoplewiththepossibilities', 16)
('wear', 16)
('safe', 16)
('public', 15)
('@officeofut', 15)
"
03/04/2021,"('people', 60)
('vaccine', 56)
('mask', 52)
('cases', 42)
('positive', 24)
('vaccination', 23)
('india', 21)
('april', 20)
('govt', 20)
('wear', 19)
('social', 19)
('cases,', 18)
('@pmoindia', 17)
('@narendramodi', 16)
('wave', 16)
('spread', 16)
('situation', 15)
('#covid19', 15)
('public', 15)
('mumbai', 15)
"
04/04/2021,"('cases', 52)
('people', 45)
('mask', 44)
('vaccine', 43)
('safe', 32)
('lockdown', 31)
('government', 28)
('india', 26)
('stay', 26)
('wear', 25)
('day', 19)
('deaths', 19)
('today', 19)
('govt', 18)
('mumbai', 17)
('#covid19', 17)
('vaccination', 17)
('@cmomaharashtra', 17)
('pm', 16)
('@pmoindia', 16)
"
05/04/2021,"('mask', 63)
('vaccine', 60)
('people', 48)
('cases', 48)
('vaccination', 39)
('day', 26)
('hospital', 24)
('govt', 21)
('sir', 21)
('wearing', 20)
('#covid19', 19)
('social', 19)
('#sipgrab', 18)
('india', 18)
('test', 18)
('positive', 17)
('2', 17)
('situation', 17)
('election', 17)
('#unitingpeoplewiththepossibilities', 17)
"
06/04/2021,"('people', 67)
('mask', 66)
('vaccine', 64)
('cases', 37)
('students', 31)
('vaccination', 31)
('#covid19', 29)
('wearing', 29)
('day', 25)
('government', 22)
('lockdown', 21)
('wear', 21)
('sir', 20)
('night', 20)
('exams', 19)
('social', 19)
('positive', 18)
('govt', 18)
('request', 18)
('spread', 17)
"
07/04/2021,"('vaccine', 110)
('people', 65)
('mask', 61)
('cases', 47)
('@narendramodi', 29)
('wear', 29)
('india', 28)
('vaccination', 28)
('@amitshah', 26)
('#covid19', 25)
('@drharshvardhan', 24)
('govt', 23)
('social', 21)
('election', 21)
('@pmoindia', 20)
('health', 20)
('minister', 19)
('positive', 19)
('days', 19)
('country', 18)
"
08/04/2021,"('vaccine', 105)
('@narendramodi', 42)
('people', 40)
('pm', 31)
('country', 28)
('mask', 27)
('tax', 26)
('cases', 26)
('payers', 25)
('3', 25)
('@pmoindia', 24)
('govt', 23)
('health', 20)
('die,', 19)
('positive', 19)
('vaccination', 19)
('india', 18)
('curfew', 18)
(':', 18)
('sir', 17)
"
09/04/2021,"('vaccine', 83)
('mask', 45)
('cases', 39)
('people', 38)
('@narendramodi', 25)
('vaccination', 23)
('situation', 21)
('sir', 20)
('india', 20)
('@pmoindia', 18)
('wear', 18)
('#sipgrab', 18)
('#covid19', 17)
('govt', 17)
('day', 17)
('positive', 16)
('#nifty', 16)
('#unitingpeoplewiththepossibilities', 16)
('government', 15)
('help', 15)
"
10/04/2021,"('vaccine', 69)
('people', 50)
('positive', 37)
('@narendramodi', 36)
('mask', 34)
('cases', 32)
('@pmoindia', 27)
('india', 26)
('lockdown', 26)
('hospital', 23)
('help', 23)
('patient', 23)
('govt', 20)
('situation', 20)
('blood', 19)
('@mohfw_india', 19)
('bed', 18)
('maharashtra', 17)
('request', 17)
('election', 17)
"
11/04/2021,"('vaccine', 116)
('people', 77)
('mask', 41)
('cases', 38)
('@narendramodi', 36)
('@pmoindia', 36)
('india', 34)
('shortage', 32)
('@mohfw_india', 26)
('#covid19', 25)
('lack', 25)
('crunch', 24)
('exams', 23)
('appealing', 23)
('supplies', 23)
('stocks,', 23)
('tight', 23)
('times..', 23)
('queeing', 23)
('return', 23)
"
12/04/2021,"('people', 57)
('cases', 42)
('vaccine', 41)
('bed', 37)
('help', 31)
('sir', 31)
('@amitshah', 28)
('mask', 27)
('@narendramodi', 26)
('government', 25)
('india', 24)
('positive', 24)
('govt', 22)
('@pmoindia', 22)
('hospital', 22)
('mom', 21)
('kumbh', 20)
('health', 18)
('?', 18)
('2', 18)
"
13/04/2021,"('vaccine', 72)
('people', 46)
('mask', 45)
('cases', 44)
('@narendramodi', 30)
('government', 29)
('india', 25)
('positive', 23)
('wear', 22)
('#sipgrab', 22)
('situation', 21)
('maharashtra', 21)
('#nifty', 21)
('#unitingpeoplewiththepossibilities', 21)
('@pmoindia', 20)
('election', 20)
('better', 20)
('govt', 20)
('guidelines', 17)
('wearing', 16)
"
14/04/2021,"('people', 64)
('vaccine', 41)
('mask', 38)
(':', 31)
('cases', 28)
('help', 26)
('hospital', 25)
('health', 25)
('@pmoindia', 24)
('situation', 23)
('wearing', 21)
('#covid19', 20)
('2', 20)
('lockdown', 19)
('year', 19)
('sir', 18)
('positive', 17)
('hospitals', 17)
('india', 16)
('exams', 16)
"
15/04/2021,"('people', 52)
('mask', 45)
('vaccine', 41)
('cases', 38)
('hospital', 34)
('positive', 27)
('@narendramodi', 22)
('kumbh', 22)
('@pmoindia', 22)
('india', 21)
('year', 20)
('health', 20)
('wear', 20)
('help', 19)
('govt', 17)
('bed', 16)
('care', 16)
('life', 16)
('tested', 16)
('good', 15)
"
16/04/2021,"('people', 67)
('mask', 46)
('help', 42)
('vaccine', 32)
('hospital', 29)
('india', 27)
('sir', 25)
('positive', 25)
('@narendramodi', 24)
('sir,', 24)
('@pmoindia', 24)
('life', 21)
('health', 20)
('cases', 20)
('@amitshah', 19)
('oxygen', 19)
('wave', 19)
('bed', 19)
('second', 18)
('beds', 18)
"
17/04/2021,"('people', 70)
('mask', 38)
('@narendramodi', 37)
('hospital', 37)
('help', 35)
('cases', 32)
('vaccine', 31)
('pm', 31)
('positive', 26)
('@pmoindia', 25)
('sir', 24)
('oxygen', 24)
('minister', 23)
('request', 22)
('suffering', 21)
('situation', 20)
('beds', 20)
('badly', 19)
('health', 19)
('days', 19)
"
18/04/2021,"('people', 51)
('mask', 44)
('hospital', 32)
('help', 32)
('vaccine', 31)
('patients', 31)
('oxygen', 28)
('india', 28)
('beds', 25)
('election', 25)
('positive', 25)
('delhi', 24)
('cases', 22)
('govt', 20)
('health', 20)
('patient', 19)
('@narendramodi', 18)
('bed', 17)
('rallies', 17)
('care', 16)
"
19/04/2021,"('vaccine', 80)
('people', 45)
('india', 39)
('@narendramodi', 30)
('help', 29)
('bed', 26)
('hospital', 25)
('oxygen', 25)
('positive', 24)
('govt', 24)
('vaccination', 23)
('mask', 23)
('government', 22)
('patient', 22)
('18', 22)
('sir', 21)
('@pmoindia', 21)
(':', 20)
('cases', 17)
('years', 16)
"
20/04/2021,"('people', 59)
('vaccine', 57)
('help', 38)
('mask', 29)
('@narendramodi', 28)
('sir', 28)
('hospital', 27)
(':', 26)
('india', 25)
('bed', 24)
('situation', 23)
('patients', 22)
('oxygen', 22)
('patient', 21)
('delhi', 21)
('wear', 21)
('govt', 20)
('free', 20)
('@pmoindia', 19)
('government', 18)
"
21/04/2021,"('vaccine', 69)
('help', 46)
('india', 43)
('oxygen', 41)
('hospital', 41)
('people', 38)
('positive', 34)
('cases', 31)
('bed', 28)
('mask', 27)
('delhi', 26)
('free', 24)
('patients', 21)
('government', 20)
('day', 19)
('sir', 19)
('tested', 19)
('govt', 18)
('situation', 18)
('beds', 17)
"
22/04/2021,"('india', 63)
('help', 58)
('people', 53)
('vaccine', 46)
('oxygen', 43)
('situation', 40)
('hospital', 35)
('@narendramodi', 30)
('delhi', 29)
('cases', 28)
(':', 27)
('country', 26)
('fighting', 26)
('mask', 26)
('patient', 25)
('high', 22)
('@pmoindia', 21)
('ji', 20)
('beds', 19)
('bed', 19)
"
23/04/2021,"('india', 60)
('vaccine', 53)
('people', 46)
('oxygen', 43)
('help', 41)
('hospital', 35)
('bed', 32)
('mask', 27)
('day', 23)
('@narendramodi', 22)
('sir', 22)
('delhi', 21)
('pakistan', 19)
('cases', 19)
('#covid19', 18)
('situation', 18)
('beds', 18)
('patient', 18)
('fight', 17)
('patients', 16)
"
24/04/2021,"('vaccine', 87)
('people', 61)
('india', 58)
('help', 44)
('oxygen', 35)
('cases', 28)
('mask', 25)
('allah', 22)
('beds', 20)
('government', 20)
('@narendramodi', 20)
('bed', 20)
('sir', 19)
('#covid19', 18)
('health', 17)
('indian', 17)
('patients', 17)
('govt', 17)
('positive', 17)
('free', 17)
"
